,filename_roi,Trajectory,file name,roi,group
72978,Traj_221118_Uninfected_lo_GEM002.csv-22,7654,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72979,Traj_221118_Uninfected_lo_GEM002.csv-22,7769,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72980,Traj_221118_Uninfected_lo_GEM002.csv-22,7926,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72981,Traj_221118_Uninfected_lo_GEM002.csv-22,7988,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72982,Traj_221118_Uninfected_lo_GEM002.csv-22,8224,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72983,Traj_221118_Uninfected_lo_GEM002.csv-22,8368,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72984,Traj_221118_Uninfected_lo_GEM002.csv-22,8404,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72985,Traj_221118_Uninfected_lo_GEM002.csv-22,8431,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72986,Traj_221118_Uninfected_lo_GEM002.csv-22,8462,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72987,Traj_221118_Uninfected_lo_GEM002.csv-22,8581,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72988,Traj_221118_Uninfected_lo_GEM002.csv-22,8677,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72989,Traj_221118_Uninfected_lo_GEM002.csv-22,8736,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72990,Traj_221118_Uninfected_lo_GEM002.csv-22,8851,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72991,Traj_221118_Uninfected_lo_GEM002.csv-22,8852,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72992,Traj_221118_Uninfected_lo_GEM002.csv-22,8945,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72993,Traj_221118_Uninfected_lo_GEM002.csv-22,8951,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72994,Traj_221118_Uninfected_lo_GEM002.csv-22,9037,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72995,Traj_221118_Uninfected_lo_GEM002.csv-22,9041,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72996,Traj_221118_Uninfected_lo_GEM002.csv-22,9084,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72997,Traj_221118_Uninfected_lo_GEM002.csv-22,9523,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72998,Traj_221118_Uninfected_lo_GEM002.csv-22,9554,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72999,Traj_221118_Uninfected_lo_GEM002.csv-22,9556,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73000,Traj_221118_Uninfected_lo_GEM002.csv-22,9713,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73001,Traj_221118_Uninfected_lo_GEM002.csv-22,9795,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73002,Traj_221118_Uninfected_lo_GEM002.csv-22,9889,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73003,Traj_221118_Uninfected_lo_GEM002.csv-22,10002,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73004,Traj_221118_Uninfected_lo_GEM002.csv-22,10110,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73005,Traj_221118_Uninfected_lo_GEM002.csv-22,10138,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73006,Traj_221118_Uninfected_lo_GEM002.csv-22,10324,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73007,Traj_221118_Uninfected_lo_GEM002.csv-22,10325,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73008,Traj_221118_Uninfected_lo_GEM002.csv-22,10417,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73009,Traj_221118_Uninfected_lo_GEM002.csv-22,10448,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73010,Traj_221118_Uninfected_lo_GEM002.csv-22,10479,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73011,Traj_221118_Uninfected_lo_GEM002.csv-22,10596,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
73012,Traj_221118_Uninfected_lo_GEM002.csv-22,10681,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
